2451726,1361.1249
2451727,1361.4129
2451728,1361.6044
2451729,1361.649
2451730,1361.6257
2451731,1361.4305
2451732,1361.2215
2451733,1361.1714
2451734,1361.0141
2451735,1361.1063
2451736,1361.0401
2451737,1360.9587
2451738,1361.0246
2451739,1361.2052
2451740,1361.4707
2451741,1361.687
2451742,1361.672
2451743,1361.6304
2451744,1361.4785
2451745,1361.2479
2451746,1360.9217
2451747,1360.7939
2451748,1361.0828
2451749,1361.2609
2451750,1361.4422
2451751,1361.4933
2451752,1361.693
2451753,1361.8874
2451754,1361.877
2451755,1361.9151
2451756,1362.0379
2451757,1362.1172
2451758,1362.0443
2451759,1361.9726
2451760,1361.9322
2451761,1361.9713
2451762,1361.9364
2451763,1361.9211
2451764,1361.7597
2451765,1361.67
2451766,1361.6666
2451767,1361.88
2451768,1362.0687
2451769,1362.3894
2451770,1362.4691
2451771,1362.2557
2451772,1361.9277
2451773,1361.7726
2451774,1361.847
2451775,1361.9753
2451776,1362.1618
2451777,1362.2214
2451778,1362.0458
2451779,1361.7922
2451780,1361.5895
2451781,1361.5878
2451782,1361.6455
2451783,1361.5554
2451784,1361.4742
2451785,1361.4414
2451786,1361.4196
2451787,1361.5876
2451788,1361.6866
2451789,1361.7213
2451790,1361.6684
2451791,1361.6445
2451792,1361.5302
2451793,1361.4081
2451794,1361.7308
2451795,1362.198
2451796,1362.43
2451797,1362.4938
2451798,1362.4355
2451799,1362.3038
2451800,1362.1156
2451801,1362.0838
2451802,1361.8256
2451803,1361.6554
2451804,1361.584
2451805,1361.4449
2451806,1361.1639
2451807,1360.663
2451808,1360.1276
2451809,1359.5639
2451810,1359.1723
2451811,1359.3061
2451812,1359.9523
2451813,1360.678
2451814,1361.2988
2451815,1361.7772
2451816,1362.1512
2451817,1361.9863
2451818,1361.6338
2451819,1361.2562
2451820,1361.2842
2451821,1361.643
2451822,1361.883
2451823,1362.1876
2451824,1362.2582
2451825,1362.1512
2451826,1362.092
2451827,1362.0008
2451828,1361.8465
2451829,1361.7722
2451830,1361.9183
2451831,1362.0557
2451832,1361.991
2451833,1362.0602
2451834,1362.2291
2451835,1362.2835
2451836,1362.1948
2451837,1362.1064
2451838,1361.9229
2451839,1361.8788
2451840,1361.9913
2451841,1362.1625
2451842,1362.3922
2451843,1362.4948
2451844,1362.473
2451845,1362.3104
2451846,1362.2486
2451847,1362.3133
2451848,1362.2411
2451849,1362.2225
2451850,1362.0176
2451851,1361.7674
2451852,1361.6212
2451853,1361.6863
2451854,1361.8074
2451855,1362.086
2451856,1362.1793
2451857,1362.1001
2451858,1361.9181
2451859,1361.703
2451860,1361.618
2451861,1361.6816
2451862,1361.6976
2451863,1361.7442
2451864,1361.8777
2451865,1361.8931
2451866,1361.7666
2451867,1361.6152
