
===========================
ERBE SW Anisotropic Factors
===========================

Rows correspond to different viewing zenith angle ranges (0-15, 15-27, etc.).
Columns correspond to different relative azimuth angle ranges (0-9, 9-30, etc.).

Reference: Suttles, J. T., R. N. Green, P. Minnis, G. L. Smith, W. F. Staylor, B. A. Wielicki, I. J. Walker, 
           D. F. Young, V. R. Taylor, and L. L. Stowe, 1988: Angular radiation models for Earth-atmosphere 
           system. Volume 1: Shortwave radiation, NASA-RP-1184, 148pp, [online] Available: 
           https://hdl.handle.net/2060/19880018293.
	   
	   
=====================  
Scene 1 - Clear Ocean
=====================    
 solar zenith angle range =  0.00 - 25.84
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.848       0.848       0.848       0.848       0.848       0.848       0.848       0.848
   15 - 27          0.879       0.830       0.843       0.847       0.917       0.928       0.934       0.945
   27 - 39          0.957       0.957       0.868       0.845       0.873       0.995       1.056       1.038
   39 - 51          1.199       1.020       0.907       0.856       0.888       1.059       1.125       1.198
   51 - 63          1.292       1.094       0.976       0.861       0.904       1.109       1.177       1.236
   63 - 75          1.472       1.299       1.139       0.943       0.916       1.139       1.286       1.321
   75 - 90          1.681       1.528       1.284       1.045       1.027       1.230       1.363       1.389
 solar zenith angle range = 45.57 - 53.13
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.788       0.788       0.788       0.788       0.788       0.788       0.788       0.788
   15 - 27          0.797       0.757       0.785       0.784       0.824       0.897       0.903       0.916
   27 - 39          0.875       0.887       0.818       0.794       0.825       0.974       1.014       0.976
   39 - 51          1.283       1.030       0.896       0.844       0.845       1.039       1.141       1.185
   51 - 63          1.546       1.199       0.987       0.848       0.889       1.116       1.215       1.290
   63 - 75          1.835       1.483       1.215       0.905       0.916       1.223       1.332       1.407
   75 - 90          2.110       1.766       1.399       1.044       1.063       1.374       1.434       1.470
 solar zenith angle range = 53.13 - 60.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.711       0.711       0.711       0.711       0.711       0.711       0.711       0.711
   15 - 27          0.730       0.721       0.726       0.732       0.776       0.840       0.854       0.847
   27 - 39          0.839       0.794       0.774       0.741       0.784       0.915       0.974       0.950
   39 - 51          1.228       1.041       0.871       0.787       0.805       1.005       1.095       1.155
   51 - 63          1.791       1.309       1.007       0.849       0.870       1.089       1.225       1.342
   63 - 75          2.427       1.722       1.296       0.915       0.918       1.265       1.373       1.495
   75 - 90          2.923       2.148       1.533       1.208       1.194       1.437       1.523       1.600
 solar zenith angle range = 60.00 - 66.42
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.683       0.683       0.683       0.683       0.683       0.683       0.683       0.683
   15 - 27          0.689       0.704       0.684       0.676       0.701       0.774       0.781       0.787
   27 - 39          0.830       0.756       0.738       0.683       0.734       0.858       0.941       0.894
   39 - 51          1.205       1.023       0.868       0.746       0.778       0.915       1.055       1.064
   51 - 63          1.914       1.408       1.054       0.823       0.826       1.061       1.201       1.290
   63 - 75          3.148       1.975       1.467       0.894       0.893       1.261       1.421       1.593
   75 - 90          3.887       2.536       1.760       1.288       1.247       1.522       1.591       1.701
 solar zenith angle range = 66.42 - 72.54
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.593       0.593       0.593       0.593       0.593       0.593       0.593       0.593
   15 - 27          0.620       0.643       0.627       0.606       0.611       0.694       0.701       0.654
   27 - 39          0.770       0.754       0.687       0.684       0.680       0.787       0.857       0.845
   39 - 51          1.083       1.053       0.913       0.716       0.721       0.852       1.003       0.955
   51 - 63          1.979       1.500       1.129       0.814       0.807       1.059       1.197       1.255
   63 - 75          3.991       2.324       1.608       0.905       0.872       1.271       1.460       1.624
   75 - 90          4.635       3.047       2.010       1.378       1.283       1.537       1.695       1.915
 solar zenith angle range = 72.54 - 78.46
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.568       0.568       0.568       0.568       0.568       0.568       0.568       0.568
   15 - 27          0.647       0.643       0.621       0.594       0.591       0.628       0.640       0.664
   27 - 39          0.823       0.771       0.701       0.615       0.616       0.693       0.771       0.794
   39 - 51          1.179       1.053       0.872       0.687       0.668       0.832       0.897       0.930
   51 - 63          2.009       1.515       1.109       0.810       0.787       1.014       1.100       1.156
   63 - 75          4.136       2.515       1.694       1.023       0.933       1.304       1.458       1.650
   75 - 90          5.320       3.626       2.266       1.499       1.336       1.577       1.827       2.181
 solar zenith angle range = 78.46 - 84.26
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.535       0.535       0.535       0.535       0.535       0.535       0.535       0.535
   15 - 27          0.622       0.629       0.595       0.562       0.559       0.583       0.597       0.597
   27 - 39          0.805       0.771       0.681       0.587       0.590       0.637       0.706       0.695
   39 - 51          1.184       1.038       0.845       0.653       0.652       0.786       0.856       0.865
   51 - 63          2.001       1.572       1.092       0.828       0.803       0.979       1.062       1.103
   63 - 75          4.172       2.700       1.796       1.100       0.994       1.286       1.451       1.606
   75 - 90          5.746       4.024       2.580       1.632       1.418       1.651       1.943       2.326
 solar zenith angle range = 84.26 - 90.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.516       0.516       0.516       0.516       0.516       0.516       0.516       0.516
   15 - 27          0.616       0.612       0.569       0.540       0.524       0.542       0.549       0.585
   27 - 39          0.839       0.754       0.627       0.589       0.564       0.609       0.660       0.701
   39 - 51          1.136       1.025       0.819       0.653       0.669       0.768       0.795       0.846
   51 - 63          1.835       1.627       1.121       0.864       0.862       0.951       1.049       1.056
   63 - 75          3.955       2.768       1.963       1.106       1.012       1.329       1.450       1.623
   75 - 90          5.129       4.323       2.827       1.756       1.505       1.653       1.977       2.424

==================================
Scene 9 - Mostly Cloudy Over Ocean
==================================
 solar zenith angle range =  0.00 - 25.84
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.052       1.052       1.052       1.052       1.052       1.052       1.052       1.052
   15 - 27          1.097       1.088       1.064       1.031       0.999       1.024       1.031       1.051
   27 - 39          1.103       1.032       1.004       1.012       0.984       1.004       1.017       1.085
   39 - 51          1.035       1.011       0.997       0.926       0.980       0.988       1.055       1.096
   51 - 63          1.069       1.025       1.016       0.889       0.902       0.913       1.023       1.087
   63 - 75          1.098       1.097       1.044       0.921       0.865       0.876       0.994       1.086
   75 - 90          1.134       1.138       1.065       0.933       0.875       0.884       0.990       1.061
 solar zenith angle range = 25.84 - 36.87
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.990       0.990       0.990       0.990       0.990       0.990       0.990       0.990
   15 - 27          0.989       0.978       0.990       0.992       1.002       1.033       1.029       1.025
   27 - 39          1.053       0.983       0.963       0.949       1.007       1.046       1.037       1.172
   39 - 51          1.084       1.015       1.005       0.920       0.988       1.039       1.095       1.123
   51 - 63          1.129       1.083       1.042       0.840       0.908       0.990       1.135       1.132
   63 - 75          1.198       1.204       1.072       0.787       0.853       0.857       1.139       1.121
   75 - 90          1.262       1.266       1.060       0.785       0.818       0.783       1.036       1.071
 solar zenith angle range = 36.87 - 45.57
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.923       0.923       0.923       0.923       0.923       0.923       0.923       0.923
   15 - 27          0.898       0.912       0.902       0.893       0.966       0.989       0.982       0.967
   27 - 39          1.001       0.949       0.907       0.915       0.952       1.027       1.021       1.081
   39 - 51          1.141       1.049       1.001       0.899       0.966       1.050       1.074       1.153
   51 - 63          1.246       1.161       1.081       0.878       0.922       1.015       1.130       1.152
   63 - 75          1.395       1.331       1.164       0.789       0.876       0.943       1.167       1.158
   75 - 90          1.527       1.423       1.189       0.795       0.847       0.841       1.147       1.159
 solar zenith angle range = 45.57 - 53.13
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.843       0.843       0.843       0.843       0.843       0.843       0.843       0.843
   15 - 27          0.852       0.844       0.836       0.826       0.864       0.938       0.938       0.928
   27 - 39          0.959       0.908       0.880       0.870       0.873       0.988       0.972       1.022
   39 - 51          1.181       1.054       1.004       0.914       0.927       1.008       1.058       1.129
   51 - 63          1.399       1.260       1.113       0.894       0.905       1.022       1.126       1.153
   63 - 75          1.679       1.516       1.263       0.882       0.893       1.017       1.200       1.176
   75 - 90          1.871       1.717       1.356       0.799       0.903       1.025       1.207       1.204
 solar zenith angle range = 53.13 - 60.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.774       0.774       0.774       0.774       0.774       0.774       0.774       0.774
   15 - 27          0.797       0.797       0.782       0.780       0.779       0.861       0.868       0.898
   27 - 39          0.894       0.872       0.838       0.812       0.822       0.929       0.935       0.948
   39 - 51          1.195       1.093       0.975       0.872       0.884       0.959       1.020       1.059
   51 - 63          1.546       1.342       1.119       0.903       0.879       1.020       1.122       1.176
   63 - 75          2.019       1.724       1.375       0.934       0.918       1.081       1.220       1.239
   75 - 90          2.399       2.028       1.507       1.156       1.084       1.121       1.264       1.271
 solar zenith angle range = 60.00 - 66.42
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.711       0.711       0.711       0.711       0.711       0.711       0.711       0.711
   15 - 27          0.757       0.769       0.758       0.727       0.742       0.769       0.816       0.808
   27 - 39          0.885       0.877       0.825       0.767       0.755       0.855       0.907       0.901
   39 - 51          1.232       1.122       0.983       0.829       0.831       0.896       0.985       1.014
   51 - 63          1.694       1.451       1.155       0.894       0.861       0.991       1.093       1.152
   63 - 75          2.439       1.986       1.510       0.924       0.882       1.109       1.252       1.296
   75 - 90          3.013       2.419       1.735       1.241       1.132       1.204       1.328       1.362
 solar zenith angle range = 66.42 - 72.54
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.660       0.660       0.660       0.660       0.660       0.660       0.660       0.660
   15 - 27          0.725       0.748       0.720       0.668       0.673       0.693       0.734       0.741
   27 - 39          0.853       0.881       0.790       0.720       0.702       0.786       0.852       0.886
   39 - 51          1.258       1.143       0.956       0.798       0.774       0.848       0.942       0.973
   51 - 63          1.780       1.548       1.211       0.891       0.818       0.961       1.082       1.100
   63 - 75          2.930       2.263       1.630       0.958       0.878       1.139       1.262       1.336
   75 - 90          3.811       2.895       1.958       1.337       1.176       1.233       1.387       1.495
 solar zenith angle range = 72.54 - 78.46
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.598       0.598       0.598       0.598       0.598       0.598       0.598       0.598
   15 - 27          0.672       0.708       0.682       0.637       0.621       0.637       0.646       0.649
   27 - 39          0.823       0.828       0.762       0.680       0.655       0.715       0.756       0.782
   39 - 51          1.286       1.153       0.964       0.781       0.743       0.793       0.899       0.924
   51 - 63          1.899       1.636       1.205       0.885       0.813       0.926       1.035       1.034
   63 - 75          3.288       2.505       1.771       0.994       0.882       1.143       1.274       1.329
   75 - 90          4.975       3.385       2.260       1.472       1.260       1.326       1.472       1.594
 solar zenith angle range = 78.46 - 84.26
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.553       0.553       0.553       0.553       0.553       0.553       0.553       0.553
   15 - 27          0.642       0.664       0.629       0.584       0.573       0.583       0.613       0.612
   27 - 39          0.801       0.796       0.722       0.633       0.606       0.650       0.692       0.706
   39 - 51          1.270       1.136       0.934       0.747       0.694       0.733       0.829       0.847
   51 - 63          1.936       1.672       1.233       0.860       0.794       0.897       1.011       1.015
   63 - 75          3.858       2.815       1.907       0.993       0.908       1.153       1.281       1.341
   75 - 90          6.040       4.113       2.501       1.565       1.340       1.407       1.567       1.669
 solar zenith angle range = 84.26 - 90.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.527       0.527       0.527       0.527       0.527       0.527       0.527       0.527
   15 - 27          0.620       0.657       0.615       0.566       0.561       0.579       0.575       0.585
   27 - 39          0.804       0.797       0.739       0.610       0.584       0.624       0.652       0.626
   39 - 51          1.243       1.115       0.926       0.723       0.666       0.703       0.766       0.823
   51 - 63          1.954       1.655       1.240       0.828       0.783       0.840       1.010       0.960
   63 - 75          3.882       2.973       2.017       0.988       0.920       1.183       1.307       1.293
   75 - 90          6.186       4.462       2.858       1.681       1.405       1.405       1.682       1.776

============================================
Scene 10 - Mostly Cloudy Over Land or Desert
============================================
 solar zenith angle range =  0.00 - 25.84
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.063       1.063       1.063       1.063       1.063       1.063       1.063       1.063
   15 - 27          0.989       1.021       1.042       1.028       1.039       1.074       1.110       1.111
   27 - 39          1.025       0.997       0.981       1.005       1.017       1.041       1.073       1.097
   39 - 51          0.984       0.981       0.972       0.932       0.998       1.022       1.071       1.094
   51 - 63          0.990       0.981       0.971       0.920       0.921       0.954       1.038       1.054
   63 - 75          0.987       1.003       0.970       0.926       0.928       0.938       0.987       1.043
   75 - 90          1.014       1.020       0.977       0.921       0.915       0.947       0.962       1.005
 solar zenith angle range = 25.84 - 36.87
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.015       1.015       1.015       1.015       1.015       1.015       1.015       1.015
   15 - 27          0.961       0.969       0.979       1.003       1.029       1.059       1.076       1.148
   27 - 39          0.988       0.975       0.961       0.975       0.977       1.044       1.117       1.201
   39 - 51          1.019       1.001       0.948       0.920       0.961       1.029       1.134       1.128
   51 - 63          1.037       1.046       0.980       0.861       0.932       0.997       1.167       1.132
   63 - 75          1.127       1.102       1.013       0.820       0.878       0.919       1.084       1.105
   75 - 90          1.148       1.137       0.996       0.858       0.895       0.942       1.017       1.042
 solar zenith angle range = 36.87 - 45.57
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.951       0.951       0.951       0.951       0.951       0.951       0.951       0.951
   15 - 27          0.912       0.899       0.895       0.923       0.982       0.986       1.008       1.014
   27 - 39          0.928       0.947       0.890       0.933       0.982       1.046       1.095       1.111
   39 - 51          1.024       0.980       0.973       0.909       0.962       1.058       1.109       1.185
   51 - 63          1.126       1.083       1.006       0.891       0.900       1.047       1.111       1.166
   63 - 75          1.275       1.208       1.076       0.923       0.866       1.040       1.119       1.166
   75 - 90          1.358       1.298       1.109       0.915       0.920       1.037       1.093       1.121
 solar zenith angle range = 45.57 - 53.13
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.889       0.889       0.889       0.889       0.889       0.889       0.889       0.889
   15 - 27          0.879       0.861       0.886       0.892       0.922       0.976       0.963       0.976
   27 - 39          0.902       0.964       0.897       0.903       0.900       1.005       1.037       1.014
   39 - 51          1.076       1.018       0.983       0.905       0.919       1.017       1.089       1.127
   51 - 63          1.209       1.153       1.083       0.905       0.907       1.074       1.119       1.175
   63 - 75          1.461       1.355       1.166       0.896       0.863       1.072       1.116       1.145
   75 - 90          1.605       1.458       1.242       0.958       0.949       1.114       1.097       1.150
 solar zenith angle range = 53.13 - 60.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.842       0.842       0.842       0.842       0.842       0.842       0.842       0.842
   15 - 27          0.830       0.895       0.880       0.828       0.862       0.899       0.923       0.917
   27 - 39          0.995       0.925       0.895       0.828       0.906       0.938       0.992       1.010
   39 - 51          1.103       1.066       0.979       0.894       0.888       0.999       1.024       1.106
   51 - 63          1.320       1.241       1.119       0.905       0.883       1.064       1.097       1.175
   63 - 75          1.712       1.496       1.280       0.873       0.845       1.084       1.125       1.204
   75 - 90          1.979       1.717       1.362       1.082       1.032       1.147       1.132       1.188
 solar zenith angle range = 60.00 - 66.42
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.827       0.827       0.827       0.827       0.827       0.827       0.827       0.827
   15 - 27          0.816       0.863       0.832       0.822       0.830       0.875       0.863       0.845
   27 - 39          0.968       0.894       0.899       0.799       0.834       0.906       0.967       0.959
   39 - 51          1.108       1.101       1.016       0.852       0.853       0.955       1.022       1.079
   51 - 63          1.425       1.355       1.170       0.867       0.840       1.028       1.084       1.158
   63 - 75          1.912       1.734       1.390       0.832       0.821       1.053       1.153       1.297
   75 - 90          2.347       2.104       1.470       1.098       1.040       1.152       1.148       1.293
 solar zenith angle range = 66.42 - 72.54
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.754       0.754       0.754       0.754       0.754       0.754       0.754       0.754
   15 - 27          0.804       0.842       0.811       0.799       0.746       0.812       0.834       0.859
   27 - 39          0.858       0.908       0.829       0.775       0.834       0.833       0.919       0.971
   39 - 51          1.233       1.129       0.983       0.831       0.829       0.910       0.968       1.010
   51 - 63          1.533       1.434       1.177       0.867       0.807       0.992       1.097       1.134
   63 - 75          2.230       1.978       1.601       0.864       0.800       1.052       1.141       1.294
   75 - 90          2.939       2.454       1.769       1.205       1.063       1.103       1.174       1.393
 solar zenith angle range = 72.54 - 78.46
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.749       0.749       0.749       0.749       0.749       0.749       0.749       0.749
   15 - 27          0.750       0.865       0.778       0.776       0.769       0.798       0.772       0.791
   27 - 39          0.960       0.909       0.858       0.813       0.749       0.820       0.822       0.868
   39 - 51          1.204       1.164       1.068       0.835       0.746       0.864       0.921       0.971
   51 - 63          1.456       1.577       1.291       0.800       0.718       0.926       1.045       1.065
   63 - 75          2.398       2.257       1.682       0.786       0.724       1.007       1.144       1.280
   75 - 90          3.828       3.106       1.861       1.186       1.018       1.038       1.230       1.435
 solar zenith angle range = 78.46 - 84.26
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.725       0.725       0.725       0.725       0.725       0.725       0.725       0.725
   15 - 27          0.785       0.762       0.754       0.724       0.712       0.692       0.662       0.729
   27 - 39          1.005       0.930       0.810       0.722       0.774       0.759       0.757       0.817
   39 - 51          1.259       1.203       1.018       0.718       0.710       0.828       0.874       0.873
   51 - 63          1.704       1.569       1.184       0.790       0.747       0.836       0.969       1.042
   63 - 75          3.260       2.579       1.785       0.823       0.779       1.044       1.179       1.296
   75 - 90          3.482       3.703       2.294       1.373       1.165       1.181       1.321       1.449
 solar zenith angle range = 84.26 - 90.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.593       0.593       0.593       0.593       0.593       0.593       0.593       0.593
   15 - 27          0.713       0.747       0.593       0.505       0.565       0.540       0.578       0.706
   27 - 39          0.764       0.873       0.698       0.564       0.626       0.631       0.668       0.674
   39 - 51          1.113       1.166       1.031       0.723       0.643       0.771       0.756       0.814
   51 - 63          2.030       1.647       1.340       0.833       0.807       0.879       0.987       1.018
   63 - 75          3.712       2.858       2.022       0.940       0.849       1.204       1.370       1.283
   75 - 90          3.980       4.249       2.646       1.604       1.370       1.515       1.662       1.649

============================================
Scene 11 - Mostly Cloudy Over Land-Ocean Mix
============================================
 solar zenith angle range =  0.00 - 25.84
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.058       1.058       1.058       1.058       1.058       1.058       1.058       1.058
   15 - 27          1.039       1.052       1.052       1.029       1.020       1.051       1.074       1.084
   27 - 39          1.061       1.013       0.992       1.009       1.002       1.024       1.047       1.091
   39 - 51          1.007       0.995       0.983       0.929       0.989       1.006       1.064       1.095
   51 - 63          1.026       1.001       0.992       0.906       0.912       0.935       1.031       1.069
   63 - 75          1.038       1.047       1.004       0.924       0.899       0.910       0.990       1.063
   75 - 90          1.069       1.074       1.017       0.927       0.897       0.918       0.975       1.031
 solar zenith angle range = 25.84 - 36.87
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.004       1.004       1.004       1.004       1.004       1.004       1.004       1.004
   15 - 27          0.974       0.973       0.984       0.998       1.017       1.047       1.054       1.092
   27 - 39          1.018       0.979       0.962       0.963       0.991       1.045       1.080       1.188
   39 - 51          1.049       1.007       0.974       0.920       0.973       1.034       1.116       1.126
   51 - 63          1.079       1.063       1.009       0.852       0.921       0.994       1.152       1.132
   63 - 75          1.159       1.149       1.040       0.805       0.866       0.891       1.109       1.112
   75 - 90          1.200       1.196       1.025       0.825       0.860       0.869       1.026       1.055
 solar zenith angle range = 36.87 - 45.57
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.938       0.938       0.938       0.938       0.938       0.938       0.938       0.938
   15 - 27          0.906       0.905       0.898       0.909       0.975       0.987       0.996       0.993
   27 - 39          0.961       0.948       0.898       0.925       0.968       1.037       1.061       1.097
   39 - 51          1.077       1.011       0.986       0.904       0.964       1.055       1.093       1.171
   51 - 63          1.180       1.118       1.039       0.885       0.910       1.032       1.120       1.160
   63 - 75          1.329       1.263       1.115       0.863       0.871       0.996       1.141       1.162
   75 - 90          1.434       1.354       1.145       0.861       0.887       0.949       1.117       1.138
 solar zenith angle range = 45.57 - 53.13
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.868       0.868       0.868       0.868       0.868       0.868       0.868       0.868
   15 - 27          0.867       0.853       0.864       0.862       0.895       0.959       0.951       0.955
   27 - 39          0.928       0.938       0.890       0.888       0.888       0.997       1.008       1.018
   39 - 51          1.124       1.035       0.993       0.909       0.923       1.013       1.075       1.128
   51 - 63          1.295       1.202       1.096       0.900       0.906       1.050       1.122       1.165
   63 - 75          1.560       1.428       1.210       0.890       0.877       1.047       1.154       1.159
   75 - 90          1.725       1.575       1.294       0.886       0.928       1.074       1.146       1.174
 solar zenith angle range = 53.13 - 60.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.812       0.812       0.812       0.812       0.812       0.812       0.812       0.812
   15 - 27          0.815       0.852       0.837       0.807       0.826       0.883       0.899       0.908
   27 - 39          0.950       0.902       0.870       0.821       0.869       0.934       0.967       0.983
   39 - 51          1.143       1.078       0.977       0.885       0.886       0.981       1.022       1.085
   51 - 63          1.419       1.285       1.119       0.904       0.881       1.044       1.108       1.176
   63 - 75          1.847       1.596       1.321       0.900       0.877       1.083       1.167       1.219
   75 - 90          2.164       1.854       1.426       1.114       1.055       1.136       1.190       1.224
 solar zenith angle range = 60.00 - 66.42
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.775       0.775       0.775       0.775       0.775       0.775       0.775       0.775
   15 - 27          0.789       0.821       0.799       0.779       0.791       0.827       0.842       0.828
   27 - 39          0.931       0.886       0.866       0.784       0.799       0.883       0.940       0.933
   39 - 51          1.164       1.110       1.001       0.842       0.843       0.929       1.005       1.050
   51 - 63          1.546       1.398       1.164       0.879       0.849       1.011       1.088       1.155
   63 - 75          2.148       1.847       1.444       0.873       0.849       1.078       1.197       1.296
   75 - 90          2.646       2.245       1.589       1.162       1.081       1.175       1.229       1.324
 solar zenith angle range = 66.42 - 72.54
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.712       0.712       0.712       0.712       0.712       0.712       0.712       0.712
   15 - 27          0.769       0.800       0.770       0.741       0.714       0.759       0.789       0.806
   27 - 39          0.856       0.896       0.811       0.750       0.775       0.812       0.889       0.933
   39 - 51          1.244       1.135       0.971       0.817       0.804       0.882       0.957       0.994
   51 - 63          1.643       1.485       1.192       0.878       0.812       0.978       1.091       1.118
   63 - 75          2.543       2.105       1.614       0.906       0.835       1.090       1.195       1.313
   75 - 90          3.329       2.651       1.853       1.264       1.114       1.161       1.269       1.438
 solar zenith angle range = 72.54 - 78.46
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.681       0.681       0.681       0.681       0.681       0.681       0.681       0.681
   15 - 27          0.715       0.794       0.734       0.713       0.702       0.725       0.715       0.727
   27 - 39          0.898       0.872       0.815       0.753       0.706       0.772       0.792       0.829
   39 - 51          1.241       1.159       1.021       0.810       0.745       0.831       0.911       0.949
   51 - 63          1.657       1.604       1.252       0.839       0.761       0.926       1.041       1.051
   63 - 75          2.802       2.370       1.722       0.880       0.796       1.069       1.203       1.302
   75 - 90          4.349       3.233       2.042       1.316       1.128       1.169       1.340       1.507
 solar zenith angle range = 78.46 - 84.26
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.645       0.645       0.645       0.645       0.645       0.645       0.645       0.645
   15 - 27          0.719       0.717       0.696       0.659       0.648       0.641       0.639       0.675
   27 - 39          0.911       0.868       0.770       0.681       0.696       0.709       0.727       0.766
   39 - 51          1.265       1.172       0.979       0.731       0.703       0.784       0.853       0.861
   51 - 63          1.811       1.617       1.207       0.822       0.769       0.864       0.989       1.029
   63 - 75          3.537       2.688       1.841       0.902       0.839       1.094       1.226       1.317
   75 - 90          4.666       3.893       2.390       1.462       1.246       1.285       1.435       1.551
 solar zenith angle range = 84.26 - 90.00
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          0.562       0.562       0.562       0.562       0.562       0.562       0.562       0.562
   15 - 27          0.669       0.705       0.603       0.533       0.563       0.558       0.576       0.649
   27 - 39          0.783       0.837       0.717       0.586       0.606       0.628       0.660       0.651
   39 - 51          1.174       1.142       0.982       0.723       0.654       0.739       0.761       0.819
   51 - 63          1.994       1.651       1.293       0.831       0.796       0.861       0.997       0.990
   63 - 75          3.792       2.912       2.020       0.963       0.883       1.194       1.341       1.288
   75 - 90          5.017       4.349       2.746       1.640       1.387       1.463       1.672       1.709

===================
Scene 12 - Overcast
===================
 solar zenith angle range =  0.00 - 25.84
                  0 -   9      9 -  30     30 -  60     60 -  90    90 - 120   120 - 150   150 - 171   171 - 180 
    0 - 15          1.052       1.052       1.052       1.052       1.052       1.052       1.052       1.052
   15 - 27          1.059       1.050       1.059       1.047       1.032       1.050       1.060       1.075
   27 - 39          1.055       1.048       1.024       1.026       1.022       1.039       1.052       1.077
   39 - 51          1.044       1.037       1.029       0.978       0.994       1.003       1.043       1.057
   51 - 63          1.044       1.030       1.028       0.939       0.921       0.928       0.992       1.027
   63 - 75          1.041       1.023       0.985       0.916       0.873       0.871       0.938       0.975
   75 - 90          0.978       0.994       0.938       0.870       0.835       0.833       0.875       0.911
 solar zenith angle range = 25.84 - 36.87
